Min0,Min1,Min2,Min3,Min4,Max0,Max1,Max2,Max3,Max4,Mean0,Mean1,Mean2,Mean3,Mean4,Std0,Std1,Std2,Std3,Std4,Range0,Range1,Range2,Range3,Range4,Peaksen0peak0,Peaksen0peak1,Peaksen1peak0,Peaksen1peak1,Peaksen2peak0,Peaksen2peak1,Peaksen3peak0,Peaksen3peak1,Peaksen4peak0,Peaksen4peak1,Avg_mpu1,Avg_mpu2,Std_mpu1,Std_mpu2,Type_of_contact
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9,-146.4,26.5,21.7,caress
0.3,0.3,0.4,0.2,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5,-142.5,4.4,1.6,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.2,-142.9,28.2,37.4,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.3,-168.8,113.6,98.3,squeeze
0.5,0.6,0.7,0.3,0.6,0.5,0.6,0.7,0.4,0.7,0.5,0.6,0.7,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62.9,-141.7,20.4,14.3,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7,-158.2,35.6,38.2,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-151,17.2,7.5,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.1,-147.8,81,88.5,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2,-123.7,87.9,82.9,caress
0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.4,0.2,0.3,0.2,0.3,0.4,0.2,0.3,0,0,0,0,0,0.1,0.1,0.1,0,0.1,1,0,0,2,1,2,0,0,0,3,57.9,-172,39.4,39.9,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8,-141.1,25.6,12.4,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.6,-133.8,40.7,66.9,caress
0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0,0.1,0,2,1,0,0,1,0,2,1,1,0,82.7,-161.5,54.1,128.1,squeeze
0.4,0.6,0.5,0.4,0.4,0.5,0.6,0.6,0.5,0.4,0.5,0.6,0.6,0.5,0.4,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,53.9,-143.6,3,3.2,choke
0.4,0.3,0.3,0.2,0.3,0.4,0.3,0.3,0.2,0.3,0.4,0.3,0.3,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.2,-150.3,7.7,8.3,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.7,-146.4,135.2,104.5,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2,-146.6,4.6,4.7,touch
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0.1,0.1,0,0.1,2,1,2,0,2,1,1,0,3,0,21.9,-146.6,101.8,130.1,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.8,-124,132.7,86.7,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2,-165.4,27.9,58.5,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,51.9,-145.6,538.3,117.5,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2,-151.6,17.8,16.1,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1,-152.8,28.2,48.4,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-56.4,-158.7,597.4,93.3,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8,-154.5,37.1,68.6,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6,-153.1,9,13.1,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6,-136.8,22.7,24,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,-144.5,3.4,3,touch
0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,-146.6,12.5,6.8,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,-145.4,161.9,37.8,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,47,-157.5,38.6,36.1,caress
0.7,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,60.4,-146.7,7.3,5.4,choke
0.4,0.4,0.5,0.1,0.3,0.4,0.4,0.5,0.2,0.3,0.4,0.4,0.5,0.2,0.3,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,56.3,-147.9,22.4,16.3,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-12.7,-189.5,657,65.3,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,44.1,-127.4,40.7,63,squeeze
0.7,0.6,0.5,0.7,0.5,0.7,0.6,0.5,0.7,0.5,0.7,0.6,0.5,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7,-147.7,1.9,4.2,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2,-147.8,4.4,3.8,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,-155.9,88.1,50.1,caress
0.2,0.3,0.4,0.3,0.3,0.2,0.3,0.4,0.5,0.3,0.2,0.3,0.4,0.4,0.3,0,0,0,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,1,1,0,0,56,-142.1,3.9,4.3,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0,1,0,0,0,45.4,-172.8,83.1,168.9,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6,-148.3,114.8,27.5,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0.1,0,0.1,0,0,0,1,0,1,0,1,0,0,0,61.8,-154.3,238.5,136.1,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6,-144.1,32.5,53.4,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,-144.7,22.4,20,caress
0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.4,0.2,0.2,0.3,0.2,0.4,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9,-145.5,6,6.3,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2,-150.3,50.4,51.9,caress
0.6,0.6,0.7,0.8,0.5,0.6,0.6,0.7,0.8,0.5,0.6,0.6,0.7,0.8,0.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,71.5,-145.4,83.6,35,choke
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,-102.3,407,181.8,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1,-146.2,7.5,7,touch
0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0,0.1,0,2,0,0,0,0,0,2,0,0,0,68.3,-144.1,54.4,40.1,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9,-147.9,45,31.1,caress
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0.1,0.1,0,0.1,1,0,1,0,0,1,0,0,1,0,39.6,-165.1,60.1,99.7,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.7,-144.8,58,24.7,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8,-146.4,54,30.7,caress
0.2,0.3,0.3,0.2,0.2,0.5,0.6,0.8,0.5,0.6,0.3,0.4,0.5,0.3,0.3,0.1,0.1,0.2,0.1,0.2,0.3,0.3,0.5,0.3,0.4,0,0,0,0,0,0,0,0,0,0,97.1,-80,150,92.6,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.7,126.7,686,819.1,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.4,-292.3,686.8,589.5,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,1,-11.5,-363.6,523.8,405.8,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9,-152.3,42.9,49.9,caress
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0,0,0,0,0,0.1,0.1,0.1,0,0.1,3,0,3,0,3,0,1,0,3,0,55.2,-156.1,66,60.8,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1,1,72,-140.1,38.9,44.3,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,-103,724,913.7,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4,-147.5,6.2,5.5,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54.7,-154.1,36.9,66.8,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5,-133.6,57.4,76.2,caress
0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.4,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0.1,0,0.1,2,0,1,0,1,1,0,0,2,0,70.9,-129.1,50.3,65.6,squeeze
0.3,0.5,0.6,0.4,0.3,0.6,0.6,0.8,0.5,0.6,0.5,0.5,0.7,0.4,0.5,0.1,0,0.1,0,0.1,0.3,0.1,0.2,0.1,0.3,1,0,0,0,1,0,0,0,0,0,61.9,-141.3,28.8,25.7,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,-142.7,9.8,6.9,touch
0.3,0.4,0.4,0.2,0.3,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6,-144.6,2.5,2.3,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6,-149.7,44,84.8,caress
0.6,0.6,0.6,0.8,0.5,0.6,0.6,0.7,0.8,0.5,0.6,0.6,0.7,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6,-147.4,111.3,48.2,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4,-147.4,4,2.5,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,281.3,65,824.8,856,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3,-141.7,47.2,89.9,caress
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0.1,0.1,0,0.1,3,0,3,0,2,1,1,0,3,0,71,-122,67.2,72.8,squeeze
0.7,0.7,0.8,0.6,0.6,0.7,0.7,0.8,0.6,0.7,0.7,0.7,0.8,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9,-145.8,4.8,5.1,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0.1,0,0,0,0,0.1,0,0,0,0,0,2,1,1,0,0,1,2,1,81.7,-135.4,126.1,104,squeeze
0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6,-153.8,62.5,8.5,hug
0.6,0.4,0.7,1,0.5,0.7,0.6,0.8,1.2,0.7,0.7,0.5,0.7,1.1,0.6,0,0,0,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0,1,0,1,0,1,2,0,0,1,63.5,-146.5,43.4,27.4,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0.1,0,0.1,1,0,0,0,1,0,0,0,2,0,93.8,-165.2,52.5,131.9,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.7,-311.7,945.2,1056.2,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-149.7,20.9,18.6,touch
0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.1,-145.9,4,3.1,hug
0.4,0.4,0.4,0.2,0.3,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-147,91.6,3.4,hug
0.3,0.4,0.4,0.2,0.2,0.3,0.5,0.4,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,111.4,-194,118.6,37.6,choke
0.3,0.4,0.4,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,-150,3.9,2.6,hug
0.5,0.5,0.6,0.2,0.6,0.8,0.7,0.7,0.4,1,0.6,0.6,0.6,0.3,0.8,0.1,0,0.1,0,0.1,0.3,0.1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,0,0,56.8,-143.6,17,17,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4,-147.8,40.6,25.2,caress
0.2,0.2,0.4,0.2,0.3,0.3,0.3,0.5,0.2,0.4,0.3,0.3,0.5,0.2,0.4,0,0,0,0,0.1,0.1,0.1,0.1,0,0.1,1,0,0,0,0,0,0,0,0,0,41.2,-155.6,29.9,14.5,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4,-145,79.7,55.1,caress
0.6,0.7,0.8,0.5,0.6,0.7,0.8,0.8,0.6,0.7,0.7,0.7,0.8,0.6,0.7,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,1,0,0,51.4,-148.3,11.5,8.9,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,49.9,-152.3,7.2,7.8,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-150.3,9.8,8.6,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8,-145.6,86.7,54.7,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0.1,0,0,0.1,0,0,3,0,0,0,0,0,2,0,57.2,-141,107.7,89.3,squeeze
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.5,0.2,0.2,0.3,0.2,0.3,0,0,0,0,0.1,0.1,0,0,0,0.3,2,0,1,0,0,0,2,0,0,2,48.4,-148.3,50.2,75.5,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8,-158.2,22.5,16.1,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,2,0,1,0,2,0,45.6,-154.8,51.4,46.9,squeeze
0.3,0.3,0.4,0.2,0.3,0.3,0.3,0.4,0.2,0.3,0.3,0.3,0.4,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,-146.4,6,10.1,hug
0.5,0.5,0.4,0.4,0.4,0.6,0.6,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0,0,0,0.1,0,0.1,0.1,0.1,0.2,0.1,0,0,0,0,0,1,0,0,0,0,87.4,-128.2,56.8,49.2,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-147.9,-466.5,890.4,1022.1,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.6,-459.8,580.3,830.8,shove
0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,-145.3,10,15.8,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-59.1,-199.8,900,896.5,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-147.5,3.1,1.4,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,-44.5,898,926.8,shove
0.3,0.3,0.4,0.2,0.3,0.3,0.4,0.4,0.2,0.3,0.3,0.4,0.4,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,-169.6,21.6,27.5,hug
0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.4,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0.1,0,0.2,2,1,2,0,2,1,2,0,1,0,48.7,-137.1,111,102.6,squeeze
0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3,-147.6,2.7,4.8,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8,-142,6.5,8,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,55.8,-145.2,394.4,496.5,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2,-81.1,882.4,882.3,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1,-149.3,416.7,97.8,shove
